station,temperature,dew_point,pressure,wind_dir,wind_speed,visibility,rain
SBFL,23,21,1014,360,9.0,,0
SBFL,23,20,1014,010,8.0,9999.0,0
SBFL,23,21,1014,010,9.0,9999.0,0
SBFL,23,21,1015,010,9.0,9999.0,0
SBFL,23,21,1016,030,5.0,9999.0,0
SBFL,23,22,1016,320,2.0,9999.0,1
SBFL,23,21,1016,360,5.0,3000.0,1
SBFL,23,21,1016,350,5.0,9999.0,0
SBFL,23,20,1016,360,5.0,9999.0,0
SBFL,23,20,1016,360,5.0,9999.0,0
SBFL,24,20,1016,360,6.0,9999.0,0
SBFL,24,20,1015,350,7.0,9999.0,0
SBFL,25,19,1015,350,10.0,9999.0,0
SBFL,25,19,1014,340,12.0,9999.0,0
SBFL,26,19,1014,350,13.0,9999.0,0
SBFL,27,18,1015,010,13.0,9999.0,0
SBFL,26,19,1015,350,13.0,9999.0,0
SBFL,26,20,1016,340,14.0,9999.0,0
SBFL,27,20,1016,340,12.0,9999.0,0
SBFL,25,20,1017,340,9.0,9999.0,0
SBFL,24,20,1018,340,11.0,9999.0,0
SBFL,23,19,1018,310,6.0,9999.0,0
SBFL,21,20,1018,280,4.0,4000.0,1
SBFL,22,19,1017,290,4.0,4000.0,0
SBFL,22,19,1017,270,4.0,9999.0,0
SBFL,21,19,1017,VRB,2.0,9999.0,0
SBFL,21,18,1016,020,4.0,9999.0,0
SBFL,22,18,1016,010,3.0,9999.0,0
SBFL,22,19,1017,030,3.0,9999.0,0
SBFL,22,19,1017,010,4.0,9999.0,0
SBFL,22,19,1017,060,10.0,9999.0,0
SBFL,22,19,1018,050,6.0,9999.0,0
SBFL,22,19,1018,060,6.0,9999.0,0
SBFL,22,19,1018,060,8.0,9999.0,0
SBFL,22,18,1018,070,11.0,,0
SBFL,22,18,1018,070,11.0,,0
SBFL,22,18,1018,060,6.0,9999.0,0
SBFL,22,18,1017,060,9.0,9999.0,0
SBFL,23,19,1017,060,7.0,9999.0,0
SBFL,24,18,1017,VRB,1.0,9999.0,0
SBFL,25,17,1016,040,13.0,9999.0,0
SBFL,25,16,1017,040,14.0,9999.0,0
SBFL,25,17,1017,070,13.0,9999.0,0
SBFL,26,19,1018,060,13.0,9999.0,0
SBFL,25,19,1019,050,6.0,9999.0,0
SBFL,24,19,1019,080,6.0,9999.0,0
SBFL,23,19,1019,090,5.0,9999.0,0
SBFL,23,19,1019,280,4.0,9999.0,0
SBFL,22,19,1019,250,4.0,9999.0,0
SBFL,21,19,1018,000,0.0,9999.0,0
SBFL,21,18,1018,020,2.0,9999.0,0
SBFL,21,17,1017,050,2.0,9999.0,0
SBFL,21,17,1017,080,3.0,9999.0,0
SBFL,21,17,1017,070,5.0,9999.0,0
SBFL,22,18,1018,060,6.0,9999.0,0
SBFL,22,18,1018,060,4.0,9999.0,0
SBFL,22,18,1018,060,5.0,9999.0,0
SBFL,22,18,1019,060,2.0,9999.0,0
SBFL,22,18,1019,070,9.0,9999.0,0
SBFL,22,19,1018,060,11.0,9000.0,0
SBFL,22,19,1018,060,11.0,9000.0,0
SBFL,22,19,1018,030,5.0,9999.0,0
