station,temperature,dew_point,pressure,wind_dir,wind_speed,visibility,rain
SBFL,21,13,1021,120,10,9999,0
SBFL,22,13,1021,130,10,9999,0
SBFL,22,12,1022,120,12,9999,0
SBFL,23,13,1022,120,11,9999,0
SBFL,22,13,1022,120,10,9999,0
SBFL,21,11,1023,120,7,9999,0
SBFL,20,12,1023,130,8,9999,0
SBFL,21,12,1022,VRB,2,9999,0
SBFL,20,11,1022,180,6,9999,0
SBFL,19,12,1021,200,3,9999,0
SBFL,18,12,1020,180,5,9999,0
SBFL,18,12,1020,180,8,9999,0
SBFL,18,12,1019,180,7,9999,0
SBFL,18,12,1019,190,8,9999,0
SBFL,18,12,1019,180,6,9999,0
SBFL,18,12,1019,190,9,9999,0
SBFL,19,12,1020,170,8,9999,0
SBFL,19,12,1020,180,10,9999,0
SBFL,19,12,1019,160,10,9999,0
SBFL,20,12,1018,150,10,9999,0
