station,temperature,dew_point,pressure,wind_dir,wind_speed,visibility,rain
SBFL,25,24,1008,320,5,9999,0
SBFL,25,24,1008,310,5,,0
SBFL,25,24,1009,280,4,9999,0
SBFL,25,24,1010,260,4,9999,0
SBFL,25,23,1010,120,3,9999,1
SBFL,25,24,1011,210,4,9999,1
SBFL,25,24,1011,210,4,9999,0
SBFL,26,24,1010,VRB,2,9999,0
SBFL,26,24,1010,VRB,2,9999,0
SBFL,27,24,1009,100,6,9999,0
SBFL,27,24,1009,110,6,9999,0
SBFL,28,24,1008,110,8,9999,0
SBFL,28,24,1009,100,8,9999,0
SBFL,28,24,1009,130,10,9999,0
SBFL,30,23,1009,110,13,9999,0
SBFL,30,24,1009,110,12,9999,0
SBFL,30,22,1009,070,5,9999,0
SBFL,29,23,1010,VRB,2,9999,0
SBFL,27,24,1010,280,4,9999,0
SBFL,26,24,1010,290,4,9999,0
SBFL,25,23,1009,270,3,9999,0
SBFL,25,23,1009,VRB,2,9999,0
SBFL,24,23,1008,330,4,9999,0
SBFL,24,23,1008,260,4,9999,0
SBFL,24,23,1008,260,3,6000,0
SBFL,24,24,1008,240,4,6000,1
SBFL,24,24,1008,270,4,6000,0
SBFL,25,24,1009,250,4,4000,1
SBFL,25,24,1009,250,4,4000,1
SBFL,25,24,1009,250,3,6000,0
SBFL,25,23,1009,VRB,2,6000,1
SBFL,25,23,1010,060,6,4000,1
SBFL,25,23,1009,100,4,9999,0
SBFL,26,23,1010,120,4,9999,0
SBFL,26,24,1009,100,5,9999,0
SBFL,26,24,1009,100,5,9999,0
SBFL,26,24,1009,100,5,9999,0
SBFL,26,24,1008,110,5,9999,0
SBFL,27,23,1008,110,8,9999,0
SBFL,26,24,1008,120,10,9999,0
SBFL,28,23,1008,110,10,9999,0
SBFL,29,23,1008,110,9,9999,0
SBFL,29,23,1008,100,7,9999,0
SBFL,28,23,1009,090,7,9999,0
SBFL,28,22,1010,100,7,9999,0
SBFL,29,23,1010,100,5,9999,0
SBFL,29,23,1010,100,3,9999,0
SBFL,26,22,1009,VRB,2,9999,0
SBFL,25,22,1009,260,3,9999,0
SBFL,24,22,1009,290,3,9999,0
SBFL,23,22,1008,VRB,2,9999,0
SBFL,24,22,1008,VRB,2,9999,0
SBFL,24,23,1008,000,0,9999,0
SBFL,24,23,1008,VRB,1,9999,0
SBFL,24,23,1008,000,0,9999,0
SBFL,25,23,1008,180,3,9999,0
SBFL,24,23,1009,000,0,9999,0
SBFL,25,23,1009,VRB,1,9999,0
SBFL,25,23,1009,VRB,1,9999,0
SBFL,25,23,1008,200,4,9999,0
SBFL,25,23,1008,200,4,9999,0
SBFL,25,23,1008,190,4,9999,0
SBFL,26,22,1007,140,6,9999,0
SBFL,26,22,1007,130,7,9999,0
SBFL,27,22,1007,120,9,9999,0
SBFL,27,22,1007,110,9,9999,0
SBFL,29,23,1007,120,9,9999,0
SBFL,28,22,1007,120,9,9999,0
SBFL,29,22,1008,130,8,9999,0
SBFL,28,22,1008,090,4,9999,0
SBFL,27,21,1009,VRB,4,9999,0
SBFL,27,22,1009,VRB,3,9999,0
SBFL,26,22,1009,230,4,9999,0
SBFL,25,23,1009,VRB,2,9999,0
SBFL,24,22,1008,000,0,9999,0
SBFL,24,22,1008,000,0,9999,0
SBFL,24,22,1007,240,3,9999,0
SBFL,24,22,1007,250,2,9999,0
SBFL,24,22,1007,VRB,2,9999,0
SBFL,24,21,1008,VRB,2,9999,0
SBFL,24,22,1008,230,3,9999,0
SBFL,24,22,1008,210,4,9999,0
SBFL,25,21,1009,VRB,2,9999,0
SBFL,26,21,1008,150,7,9999,0
SBFL,26,21,1008,150,5,9999,0
SBFL,26,21,1008,150,5,9999,0
SBFL,26,22,1008,140,7,9999,0
SBFL,26,22,1007,150,9,9999,0
SBFL,26,21,1007,140,8,9999,0
SBFL,27,22,1006,130,9,9999,0
SBFL,28,22,1006,140,10,9999,0
SBFL,28,22,1006,110,12,9999,0
SBFL,29,16,1007,100,10,,0
SBFL,29,20,1008,120,9,,0
SBFL,28,18,1008,230,3,,0
SBFL,27,18,1009,250,4,,0
SBFL,25,19,1009,270,3,,0
SBFL,24,20,1009,300,3,,0
SBFL,23,20,1009,260,3,,0
SBFL,23,19,1009,280,5,,0
SBFL,21,19,1008,280,3,,0
SBFL,21,19,1007,260,4,9999,0
SBFL,22,20,1007,270,3,9999,0
SBFL,22,19,1008,280,3,9999,0
SBFL,22,20,1009,270,5,9999,0
